Sentence_ID	Label	Sentence	Semantic_Info
434e837399334945abcce86b648272d9-11	是非问	人气高吗	人气：【高】
434e837399334945abcce86b648272d9-13	陈述句	质保时间要一年左右	质保时间:
434e837399334945abcce86b648272d9-15	陈述句	三星	品牌:【三星】
434e837399334945abcce86b648272d9-17	陈述句	5寸	主屏尺寸:【4.75,5.25】
434e837399334945abcce86b648272d9-19	陈述句	随便	后置摄像头:【随便】
434e837399334945abcce86b648272d9-21	特指问	价格是多少	价格:
46ce69df4ef746049df8c8db062dafe6-1	选择问	努比亚X6好还是华为G7-TL00好？	品牌:【努比亚】【华为】;型号:【X6】【G7-TL00】
46ce69df4ef746049df8c8db062dafe6-3	特指问	努力亚X6内存多少	品牌:【努比亚】型号:【X6】;RAM容量:
46ce69df4ef746049df8c8db062dafe6-5	特指问	GT-LT00呢	型号:【GT-LT00】;RAM容量:
46ce69df4ef746049df8c8db062dafe6-7	特指问	华为GT-LT00内存多少？	品牌:【华为】;型号:【GT-LT00】;RAM容量:
46ce69df4ef746049df8c8db062dafe6-9	是非问	只有努比亚X6吗	品牌:【努比亚】;型号:【X6】
46ce69df4ef746049df8c8db062dafe6-11	特指问	价格多少	价格:
46ce69df4ef746049df8c8db062dafe6-13	陈述句	38000	价格:【36100,39900】
46ce69df4ef746049df8c8db062dafe6-15	特指问	CPU频率多少	CPU频率:
46ce69df4ef746049df8c8db062dafe6-17	特指问	电池容量多少	电池容量:
46ce69df4ef746049df8c8db062dafe6-19	特指问	保修多久	保修时间:
46ce69df4ef746049df8c8db062dafe6-21	陈述句	理论待机时间	理论待机时间:【401,2147483647】
46ce69df4ef746049df8c8db062dafe6-27	陈述句	我要买努力亚X6	品牌:【努比亚】型号:【X6】
48d14315a8034a1abaf0011c2880add0-3	陈述句	我要4G网络的手机	网络制式:【4g】
48d14315a8034a1abaf0011c2880add0-5	陈述句	网络	网络制式:【4g】
48d14315a8034a1abaf0011c2880add0-7	陈述句	支持4G网络	网络制式:【4g】
48d14315a8034a1abaf0011c2880add0-9	陈述句	A8-F1	型号:【A8-F1】
48d14315a8034a1abaf0011c2880add0-11	是非问	支持4G网络吗	网络制式:【4g】
48d14315a8034a1abaf0011c2880add0-13	陈述句	我想用买一台4G手机	网络制式:【4g】
491864429122480aaf966f07112e8fa4-1	陈述句	我要买4000元以上的手机	价格:【4000,2147483647】
491864429122480aaf966f07112e8fa4-3	陈述句	三星	品牌:【三星】
491864429122480aaf966f07112e8fa4-5	陈述句	5	主屏尺寸:【4.75,5.25】
491864429122480aaf966f07112e8fa4-7	陈述句	颜色	颜色:
491864429122480aaf966f07112e8fa4-9	陈述句	星钻黑	颜色:【黑】
491864429122480aaf966f07112e8fa4-11	特指问	内存多少	RAM容量:
491864429122480aaf966f07112e8fa4-13	特指问	CPU频率多少	CPU频率:
491864429122480aaf966f07112e8fa4-15	陈述句	电池容量	电池容量:
491864429122480aaf966f07112e8fa4-17	陈述句	操作系统	操作系统:
491864429122480aaf966f07112e8fa4-19	陈述句	前置摄像头像素	前置摄像头像素:
491864429122480aaf966f07112e8fa4-21	陈述句	后置摄像头像素	后置摄像头像素: 
491864429122480aaf966f07112e8fa4-23	陈述句	前置摄像头像素	前置摄像头像素:
4987e706370645ac85bab897256d2dcb-1	陈述句	我非常喜欢小米	品牌:【小米】
4987e706370645ac85bab897256d2dcb-3	陈述句	都可以 别太贵	价格:【660.25,2925.3】
4987e706370645ac85bab897256d2dcb-5	特指问	什么型号	型号:
4987e706370645ac85bab897256d2dcb-7	陈述句	那我要s	型号:【s】
4987e706370645ac85bab897256d2dcb-9	陈述句	1199	价格:【1139.05,1258.95】
4987e706370645ac85bab897256d2dcb-11	特指问	那1s多少钱	型号:【1s】;价格:
4d4182a3170c4d66ba6b914d16f728ce-1	正反问	有没有那些适合自拍的手机	拍摄特色:【自拍】
4d4182a3170c4d66ba6b914d16f728ce-3	陈述句	就是 有前置摄像头的	前置摄像头像素:
4d4182a3170c4d66ba6b914d16f728ce-5	陈述句	三星吧	品牌:【三星】
4d4182a3170c4d66ba6b914d16f728ce-7	陈述句	3000	价格:【2850,3150】
4d4182a3170c4d66ba6b914d16f728ce-9	陈述句	越大越好吧	主屏尺寸:【大】
4d4182a3170c4d66ba6b914d16f728ce-11	陈述句	越大越好啦	后置摄像头像素:【大】
4d4182a3170c4d66ba6b914d16f728ce-13	是非问	就是那个 有美颜功能吗？	拍摄特色:【美颜】
4e3fed39d0604dcdbeef3dd9e95cae30-1	正反问	有没有便宜点的手机	价格:【0,2315.25】
4e3fed39d0604dcdbeef3dd9e95cae30-3	陈述句	小米	品牌:【小米】
4e3fed39d0604dcdbeef3dd9e95cae30-5	陈述句	4寸	主屏尺寸:【3.8,4.2】
4e3fed39d0604dcdbeef3dd9e95cae30-7	陈述句	那就4.7寸吧	主屏尺寸:【4.465,4.935】
4e3fed39d0604dcdbeef3dd9e95cae30-9	陈述句	这个多少都行	后置摄像头像素:【都行】
4e3fed39d0604dcdbeef3dd9e95cae30-11	特指问	这个多少钱呢	价格:
4e5ffafe838d410e9efc549f4390e182-3	是非问	国产的吧，小辣椒的有吗	品牌:【小辣椒】
4e5ffafe838d410e9efc549f4390e182-5	特指问	嗯，小辣椒的有什么推荐	品牌:【小辣椒】
4e5ffafe838d410e9efc549f4390e182-7	特指问	这款的价格是多少	价格:
4e5ffafe838d410e9efc549f4390e182-9	特指问	屏幕尺寸呢	主屏尺寸:
4e5ffafe838d410e9efc549f4390e182-11	特指问	摄像头像素呢	后置摄像头像素:
4e5ffafe838d410e9efc549f4390e182-13	正反问	还有没价格更高的	价格:【599,2147483647】
4e5ffafe838d410e9efc549f4390e182-15	陈述句	5寸	主屏尺寸:【4.75,5.25】
4fdd9033f6a2432aa3b468b4a53eba52-1	陈述句	小米	品牌:【小米】
4fdd9033f6a2432aa3b468b4a53eba52-3	陈述句	都可以	价格:【】
4fdd9033f6a2432aa3b468b4a53eba52-5	陈述句	5寸吧	主屏尺寸:【4.75，5.25】
4fdd9033f6a2432aa3b468b4a53eba52-7	陈述句	500万	后置摄像头像素:【475,525】
4fdd9033f6a2432aa3b468b4a53eba52-9	陈述句	1300万	后置摄像头像素:【1235,1365】
4ff6d90d5ac34e09a566a1a9973d8898-1	正反问	有没有价格4000以上的手机	价格:【4000,2147483647】
4ff6d90d5ac34e09a566a1a9973d8898-3	是非问	有更贵的吗	价格:【2000,2147483647】
4ff6d90d5ac34e09a566a1a9973d8898-5	陈述句	那还是5188的吧	价格:【4928.6,5447.4】
4ff6d90d5ac34e09a566a1a9973d8898-7	陈述句	品牌都可以，好用就行	品牌:【】
4ff6d90d5ac34e09a566a1a9973d8898-9	特指问	这款三星怎么样	品牌:【三星】
4ff6d90d5ac34e09a566a1a9973d8898-11	特指问	三星Galaxy S6怎么样	品牌:【三星】;型号:【Galaxy】【S6】;优点:;缺点:
4ff6d90d5ac34e09a566a1a9973d8898-13	特指问	5188元是哪款手机	价格:【4928.6,5447.4】
4ff6d90d5ac34e09a566a1a9973d8898-15	特指问	它的配置怎么样	手机部件:
4ff6d90d5ac34e09a566a1a9973d8898-17	陈述句	后置摄像头	后置摄像头像素:
4ff6d90d5ac34e09a566a1a9973d8898-21	特指问	是什么颜色的	颜色:
4ff6d90d5ac34e09a566a1a9973d8898-23	是非问	黑钻黑色的有吗	颜色:【黑】
5087be0eccbb4f3f8f7a696c704a9886-1	陈述句	我要买贵的苹果手机	价格:【2000,2147483647】;品牌:【苹果】
5087be0eccbb4f3f8f7a696c704a9886-3	特指问	多大都行	主屏尺寸:
5087be0eccbb4f3f8f7a696c704a9886-5	是非问	iphone6有吗	品牌:【苹果】;主屏尺寸:【5.7,6.3】
5087be0eccbb4f3f8f7a696c704a9886-7	特指问	没有iphone手机嘛	品牌:【苹果】
5087be0eccbb4f3f8f7a696c704a9886-9	陈述句	都可以啊	后置摄像头像素:【0,2147483647】
5087be0eccbb4f3f8f7a696c704a9886-11	特指问	多少钱	价格:
50f8db3a1c54453ea13bc7aa4fe06164-1	陈述句	我想买小辣椒LA3	品牌:【小辣椒】;型号:【LA3】
50f8db3a1c54453ea13bc7aa4fe06164-3	特指问	价格是多少	价格:
50f8db3a1c54453ea13bc7aa4fe06164-5	特指问	主屏多大	主屏尺寸:
50f8db3a1c54453ea13bc7aa4fe06164-7	是非问	是4核手机吗	CPU核数:【4,4】
50f8db3a1c54453ea13bc7aa4fe06164-9	是非问	支持4G网络吗	网络制式:【4g】
50f8db3a1c54453ea13bc7aa4fe06164-11	特指问	主屏分辨率是多少	主屏分辨率:
51c8f0d225da43e9b5786241c2e85ea7-1	特指问	努比亚x6怎样	品牌:【努比亚】;型号:【X6】;优点:;缺点:
51c8f0d225da43e9b5786241c2e85ea7-3	特指问	华为g7-tl00怎样	品牌:【华为】;型号:【g7-tl00】;优点:;缺点:
51c8f0d225da43e9b5786241c2e85ea7-5	特指问	华为g7-tl00配置怎样	品牌:【华为】;型号:【g7-tl00】;手机部件:
51c8f0d225da43e9b5786241c2e85ea7-7	选择问	华为G7-TL00与努比亚x6哪个好	品牌:【华为】【努比亚】;型号:【G7-TL00】【x6】
51c8f0d225da43e9b5786241c2e85ea7-9	选择问	努比亚x6与华为G7-TL00哪个好	品牌:【努比亚】【华为】;型号:【x6】【G7-TL00】
51c8f0d225da43e9b5786241c2e85ea7-15	特指问	华为G7-TL00与努比亚x6哪个好	品牌:【华为】【努比亚】;型号:【G7-TL00】【x6】
52dae47c1e1743db8f3927aae7d7e81a-1	陈述句	我想要配置高的手机	手机部件: 【高】
52dae47c1e1743db8f3927aae7d7e81a-3	陈述句	配置	手机部件: 【高】
52dae47c1e1743db8f3927aae7d7e81a-5	陈述句	CPU核数高的	CPU核数:【高】
52dae47c1e1743db8f3927aae7d7e81a-7	陈述句	iPhone	品牌:【苹果】
52dae47c1e1743db8f3927aae7d7e81a-9	特指问	多少钱呢	价格:
52dae47c1e1743db8f3927aae7d7e81a-11	是非问	适合打游戏吗	产品特点:【手游】
565718dbefd74b3f853037852998840c-1	特指问	苹果手机怎样	品牌:【苹果】;优点:;缺点:
565718dbefd74b3f853037852998840c-3	陈述句	7000元以内吧	价格:【0,7000】
565718dbefd74b3f853037852998840c-5	陈述句	4.7寸	主屏尺寸:【4.465,4.935】
565718dbefd74b3f853037852998840c-7	陈述句	随便吧	后置摄像头像素:【0,2147483647】
565718dbefd74b3f853037852998840c-9	特指问	这个具体多少钱	价格:
565718dbefd74b3f853037852998840c-11	是非问	可以降价的吗？	优惠:【降价】
565718dbefd74b3f853037852998840c-13	正反问	有没有像素更高点的	后置摄像头像素:【800,2147483647】;前置摄像头像素:【800,2147483647】
565718dbefd74b3f853037852998840c-15	陈述句	前置摄像头	前置摄像头像素:【800,2147483647】
565718dbefd74b3f853037852998840c-21	陈述句	苹果	品牌:【苹果】
565718dbefd74b3f853037852998840c-23	陈述句	800万	后置摄像头像素:【760,840】
5812260cbad3405b8cce4141c53cf2a2-1	陈述句	我要价格4000元以下的手机	价格:【0,4000】
5812260cbad3405b8cce4141c53cf2a2-3	陈述句	任何品牌都可以	品牌:【都可以】
5812260cbad3405b8cce4141c53cf2a2-5	陈述句	都可以	主屏尺寸:【都可以】
5812260cbad3405b8cce4141c53cf2a2-7	陈述句	主屏尺寸要4.5寸以上	主屏尺寸:【4.5,2147483647】
5812260cbad3405b8cce4141c53cf2a2-9	特指问	有什么推荐呢	候选手机:【推荐】
5812260cbad3405b8cce4141c53cf2a2-11	陈述句	我要最近人气比较高的手机	人气:【高】
5812260cbad3405b8cce4141c53cf2a2-13	陈述句	我要4000元以下的手机	价格:【0,4000】
592f9925bdab438eb8d562da37203928-1	陈述句	要那些支持4G网络的	网络制式:【4G】
592f9925bdab438eb8d562da37203928-3	陈述句	我说的网络制式	网络制式:【4G】
592f9925bdab438eb8d562da37203928-5	陈述句	华为 没说的	品牌:【华为】
592f9925bdab438eb8d562da37203928-7	陈述句	3000以下 必须的	价格:【0,3000】
592f9925bdab438eb8d562da37203928-9	陈述句	6寸不解释	主屏尺寸:【5.7,6.3】
595d7fed608841628de089ef37f5cd12-1	陈述句	我要前置摄像头像素比较高的手机	后置摄像头像素:【495,2147483647】
595d7fed608841628de089ef37f5cd12-3	陈述句	华为	品牌:【华为】
595d7fed608841628de089ef37f5cd12-5	陈述句	3000左右	价格:【2400,3600】
595d7fed608841628de089ef37f5cd12-7	特指问	它的前置摄像头像素是多少？	前置摄像头像素
595d7fed608841628de089ef37f5cd12-9	正反问	有没有一些前置摄像像素更高的手机？	前置摄像头像素:【 >800】
595d7fed608841628de089ef37f5cd12-13	正反问	这款手机有没有美颜功能?	产品特点：【美颜】
5f837e36e5aa482c88043139a48e7a53-1	陈述句	我想买便宜一点的手机	价格:【0,2000】
5f837e36e5aa482c88043139a48e7a53-3	陈述句	三星	品牌:【三星】
5f837e36e5aa482c88043139a48e7a53-5	陈述句	随便	主屏尺寸:【2.66,6.3】
5f837e36e5aa482c88043139a48e7a53-7	陈述句	500万左右	后置摄像头像素:【400,600】
5f837e36e5aa482c88043139a48e7a53-9	特指问	价格是多少	价格:
5f837e36e5aa482c88043139a48e7a53-11	是非问	可以保修吗	保修政策:【保修】
5f837e36e5aa482c88043139a48e7a53-13	特指问	主屏分辨率是多少	主屏分辨率:
63cc5fb85aec47c19d9532e7d3b0ff47-1	陈述句	我要一款价格比较便宜的手机	价格:【0,2000】
63cc5fb85aec47c19d9532e7d3b0ff47-3	陈述句	品牌方面没有要求	品牌:
63cc5fb85aec47c19d9532e7d3b0ff47-5	陈述句	5寸以上	主屏尺寸:【5,2147483647】
63cc5fb85aec47c19d9532e7d3b0ff47-7	陈述句	对后置摄像头像素没有要求	后置摄像头像素: 随便
63cc5fb85aec47c19d9532e7d3b0ff47-9	陈述句	主屏分辨率	主屏分辨率
63cc5fb85aec47c19d9532e7d3b0ff47-11	陈述句	500万像素	后置摄像头像素:【475,525】
63cc5fb85aec47c19d9532e7d3b0ff47-13	正反问	有没有一些主屏尺寸更大的手机	主屏尺寸: 【5,2147483647】
63cc5fb85aec47c19d9532e7d3b0ff47-15	陈述句	那好吧，我要就三星I9118了	品牌:【三星】;型号:【I9118】
641148b45e2e462c886e55654d909fcf-1	正反问	有没有4G的手机	网络制式:【4G】
641148b45e2e462c886e55654d909fcf-3	陈述句	我是说网络4G的	网络制式:【4G】
641148b45e2e462c886e55654d909fcf-5	陈述句	想买一部4G网络的手机	网络制式:【4G】
641148b45e2e462c886e55654d909fcf-7	正反问	有没有上网速度快一点的手机	网络制式: 【4G】
641148b45e2e462c886e55654d909fcf-9	是非问	4G网络的手机没有吗	网络制式:【4G】
641148b45e2e462c886e55654d909fcf-11	陈述句	网络制式	网络制式:【4G】
641148b45e2e462c886e55654d909fcf-13	特指问	那是多少	网络制式:【4G】
641148b45e2e462c886e55654d909fcf-15	特指问	哪款手机上网快一点	网络制式: 4G
641148b45e2e462c886e55654d909fcf-17	特指问	这款手机网络是多少G的	网络制式: 
641148b45e2e462c886e55654d909fcf-19	是非问	这款手机速度快吗	CPU频率:【1.2,2147483647】
6499613db9bd4eaaa6be8fc5a6083548-1	陈述句	我要买苹果手机	品牌:【苹果】
6499613db9bd4eaaa6be8fc5a6083548-3	陈述句	4000以下的	价格:【0,4000】
6499613db9bd4eaaa6be8fc5a6083548-5	陈述句	我想要黑色的	颜色:【黑】
6499613db9bd4eaaa6be8fc5a6083548-11	陈述句	都不是	品牌：其他 除苹果
6499613db9bd4eaaa6be8fc5a6083548-13	特指问	哪款？	当前手机:【哪款】
6499613db9bd4eaaa6be8fc5a6083548-15	陈述句	没有要求	主屏尺寸:【 随便】
6499613db9bd4eaaa6be8fc5a6083548-17	陈述句	4寸左右吧	主屏尺寸:【3.2,4.8】
6499613db9bd4eaaa6be8fc5a6083548-19	特指问	有哪些像素可以选择呢	后置摄像头像素:
657d5f1754e047b5bbe983c1b6143818-1	特指问	有什么价格比较低的手机呢？	价格:【0,2000】
657d5f1754e047b5bbe983c1b6143818-3	陈述句	诺基亚	品牌:【诺基亚】
657d5f1754e047b5bbe983c1b6143818-5	陈述句	4.0寸	主屏尺寸:【3.8,4.2】
657d5f1754e047b5bbe983c1b6143818-7	特指问	它的价格是多少？	价格:
657d5f1754e047b5bbe983c1b6143818-9	特指问	它的电池容量是多少呢？	电池容量:
657d5f1754e047b5bbe983c1b6143818-11	正反问	有没有更加便宜的手机呢？	价格:【0,2000】
657d5f1754e047b5bbe983c1b6143818-13	是非问	这款最便宜了吗？	价格:【379.05,418.95】
7010a4036c9642cfb6f4a5e7ae9c9de0-1	特指问	你这里有什么牌子的手机卖	品牌:
7010a4036c9642cfb6f4a5e7ae9c9de0-3	是非问	有摄像头像素比较高的吗	后置摄像头像素:【495,2147483647】
7010a4036c9642cfb6f4a5e7ae9c9de0-5	是非问	还有更高的吗	后置摄像头像素:【>800万】
7010a4036c9642cfb6f4a5e7ae9c9de0-7	正反问	有没有像素比较高的手机	后置摄像头像素:【495,2147483647】
7010a4036c9642cfb6f4a5e7ae9c9de0-9	陈述句	5寸左右	主屏尺寸:【4,6】
7010a4036c9642cfb6f4a5e7ae9c9de0-11	特指问	多少钱	价格:
7010a4036c9642cfb6f4a5e7ae9c9de0-13	陈述句	有点贵了	价格:【0,3182】
7010a4036c9642cfb6f4a5e7ae9c9de0-15	特指问	这部多少钱	价格:
7010a4036c9642cfb6f4a5e7ae9c9de0-17	正反问	有没有便宜一点的	价格:【0,3128】
7010a4036c9642cfb6f4a5e7ae9c9de0-19	是非问	是三星的吗	品牌:【三星】
7010a4036c9642cfb6f4a5e7ae9c9de0-21	陈述句	安卓	操作系统:【安卓】
7010a4036c9642cfb6f4a5e7ae9c9de0-23	陈述句	Android	操作系统:【Android】
7010a4036c9642cfb6f4a5e7ae9c9de0-25	特指问	多少钱	价格:
7010a4036c9642cfb6f4a5e7ae9c9de0-27	特指问	屏幕呢	主屏尺寸:
7010a4036c9642cfb6f4a5e7ae9c9de0-29	特指问	摄像头像素多高	后置摄像头像素:
733f5cccd4284b659645b7c372898223-1	陈述句	我要买小米手机	品牌:【小米】
733f5cccd4284b659645b7c372898223-3	特指问	最贵的是多少钱？	价格:【2646.7,2925.3】
733f5cccd4284b659645b7c372898223-5	特指问	这款手机是多少钱？	价格:
733f5cccd4284b659645b7c372898223-7	特指问	它的CPU频率是多少？	CPU频率:
733f5cccd4284b659645b7c372898223-9	特指问	它的RAM容量是多少	RAM容量:
733f5cccd4284b659645b7c372898223-11	特指问	它的后置摄像头像素是多少？	后置摄像头像素
733f5cccd4284b659645b7c372898223-13	陈述句	前置摄像头	前置摄像头像素:
733f5cccd4284b659645b7c372898223-17	陈述句	我就要这款小米了	品牌:【小米】
757c753af16d47c68e4c754125c37701-1	特指问	有什么手机价钱比较高的	价格:【2000,2147483647】
757c753af16d47c68e4c754125c37701-3	陈述句	三星	品牌:【三星】
757c753af16d47c68e4c754125c37701-5	陈述句	6寸	主屏尺寸:【5.7,6.3】
757c753af16d47c68e4c754125c37701-7	陈述句	很高	后置摄像头像素:【495,2147483647】
757c753af16d47c68e4c754125c37701-9	特指问	多少钱	价格:
757c753af16d47c68e4c754125c37701-11	陈述句	太便宜了	价格:【 > 3094元】
757c753af16d47c68e4c754125c37701-13	特指问	多少钱	价格:
757c753af16d47c68e4c754125c37701-15	陈述句	要贵一点的	价格:【1799,2147483647】
757c753af16d47c68e4c754125c37701-17	特指问	多少钱	价格:
757c753af16d47c68e4c754125c37701-19	陈述句	要贵一点的	价格:【3049,2147483647】
757c753af16d47c68e4c754125c37701-21	特指问	多少钱	价格:
757c753af16d47c68e4c754125c37701-23	正反问	有没有4000以上的	价格:【4000,2147483647】
757c753af16d47c68e4c754125c37701-25	特指问	什么类型	手机类型:
757c753af16d47c68e4c754125c37701-29	特指问	什么手机类型	手机类型:
757c753af16d47c68e4c754125c37701-31	特指问	什么牌子	品牌:
757c753af16d47c68e4c754125c37701-33	特指问	什么型号	型号:
757c753af16d47c68e4c754125c37701-35	特指问	什么手机型号	型号:
757c753af16d47c68e4c754125c37701-37	特指问	屏幕多大	主屏尺寸:
757c753af16d47c68e4c754125c37701-43	陈述句	4000以上的手机	价格:【4000,2147483647】
757c753af16d47c68e4c754125c37701-45	陈述句	价钱	价格:【4000,2147483647】
757c753af16d47c68e4c754125c37701-47	特指问	多少钱	价格:
75917f7bb6b04239bb8791238952a288-1	陈述句	小辣椒LA3	品牌:【小辣椒】;型号:【LA3】
75917f7bb6b04239bb8791238952a288-3	特指问	多少钱	价格:
75917f7bb6b04239bb8791238952a288-5	特指问	屏幕多大	主屏尺寸:
75917f7bb6b04239bb8791238952a288-7	陈述句	摄像头像素	后置摄像头像素:
75917f7bb6b04239bb8791238952a288-9	是非问	人气高吗	人气:【高】
75917f7bb6b04239bb8791238952a288-11	是非问	质量好吗	手机质量:【好】
784c8ce3ce1749678d8e959307fc59df-1	陈述句	我要三星手机	品牌:【三星】
784c8ce3ce1749678d8e959307fc59df-3	陈述句	价格便宜的	价格:【0,2000】
784c8ce3ce1749678d8e959307fc59df-5	陈述句	大屏幕	主屏尺寸:【5,2147483647】
784c8ce3ce1749678d8e959307fc59df-7	陈述句	要黑色的	颜色:【黑】
784c8ce3ce1749678d8e959307fc59df-9	陈述句	无要求	后置摄像头像素：随便
7a23af2496474178abab3c3c1f579f0f-1	陈述句	我想买小米手机	品牌:【小米】
7a23af2496474178abab3c3c1f579f0f-3	陈述句	2500元左右	价格:【2000,3000】
7a23af2496474178abab3c3c1f579f0f-5	特指问	屏幕多大	主屏尺寸:
7a23af2496474178abab3c3c1f579f0f-7	是非问	是4核手机吗	CPU核数:【4,4】
7a23af2496474178abab3c3c1f579f0f-9	特指问	RAM多少	RAM容量:
7a23af2496474178abab3c3c1f579f0f-11	特指问	ROM呢	ROM容量:
7c230a720d3c4aba8c9f79eeaa06180b-3	陈述句	三星	品牌:【三星】
7c230a720d3c4aba8c9f79eeaa06180b-5	陈述句	2000以下	价格:【0,2000】
7c230a720d3c4aba8c9f79eeaa06180b-7	陈述句	4寸以上	主屏尺寸:【4,2147483647】
7c230a720d3c4aba8c9f79eeaa06180b-9	陈述句	500万以上	后置摄像头像素:【500,2147483647】
7c230a720d3c4aba8c9f79eeaa06180b-11	正反问	这款有没有白色的	颜色:【白】
7d2961909c464e73baee4a6374275104-1	陈述句	我要买小米的手机	品牌：小米
7d2961909c464e73baee4a6374275104-3	陈述句	我要小米手机	品牌：小米
7d2961909c464e73baee4a6374275104-5	陈述句	价位没有要求	价格:随便
7d2961909c464e73baee4a6374275104-7	陈述句	5.0寸	主屏尺寸:【4.75,5.25】
7d2961909c464e73baee4a6374275104-9	陈述句	800万像素以上	后置摄像头像素:【> 800万】
7d2961909c464e73baee4a6374275104-11	正反问	这款手机外观好不好看？	外观设计:【好】
7d2961909c464e73baee4a6374275104-13	特指问	这款手机外观设计怎样？	外观设计:
7d2961909c464e73baee4a6374275104-15	特指问	这款手机ROM容量是多少？	ROM容量:
7f03328a97d54a7cb0379350162900ca-1	陈述句	我想看下努比亚x6	品牌:【努比亚】;型号:【x6】
7f03328a97d54a7cb0379350162900ca-3	特指问	这款手机多少钱	价格:
7f03328a97d54a7cb0379350162900ca-5	特指问	屏幕多大	主屏尺寸:
7f03328a97d54a7cb0379350162900ca-7	特指问	摄像头像素是多少	后置摄像头像素:
7f03328a97d54a7cb0379350162900ca-9	陈述句	再看看华为G7-TL00	品牌:【华为】;型号:【G7-TL00】
7f03328a97d54a7cb0379350162900ca-11	特指问	价格是多少	价格:
7f03328a97d54a7cb0379350162900ca-13	特指问	屏幕多大	主屏尺寸:
7f03328a97d54a7cb0379350162900ca-15	特指问	待机时间多长	理论待机时间:
7f03328a97d54a7cb0379350162900ca-17	陈述句	华为GT-TL00	品牌:【华为】;型号:【GT-TL00】
7f03328a97d54a7cb0379350162900ca-19	陈述句	华为G7-TL00	品牌:【华为】;型号:【G7-TL00】
7f03328a97d54a7cb0379350162900ca-21	特指问	主屏分辨率多少	主屏分辨率:
7fcfe21cd3f3471ca43a2bd9b44475dc-1	陈述句	我很喜欢玩手机游戏	产品特点:【手游】
7fcfe21cd3f3471ca43a2bd9b44475dc-3	陈述句	我想要配置高的手机	手机部件：【高】
7fcfe21cd3f3471ca43a2bd9b44475dc-5	陈述句	没要求，只要配置高	品牌：随便；手机部件：高
7fcfe21cd3f3471ca43a2bd9b44475dc-7	陈述句	没要求	品牌：随便
7fcfe21cd3f3471ca43a2bd9b44475dc-9	陈述句	苹果吧	品牌:【苹果】
7fcfe21cd3f3471ca43a2bd9b44475dc-11	陈述句	多少钱都行	价格：随便
7fcfe21cd3f3471ca43a2bd9b44475dc-13	陈述句	我预算8000	价格：8000
7fcfe21cd3f3471ca43a2bd9b44475dc-15	特指问	配置多少？	手机部件:
7fcfe21cd3f3471ca43a2bd9b44475dc-17	特指问	后置摄像头像素多少？	后置摄像头像素
7fcfe21cd3f3471ca43a2bd9b44475dc-19	特指问	内存多少	RAM容量:
7fcfe21cd3f3471ca43a2bd9b44475dc-21	特指问	保修多少？	保修时间:
7fcfe21cd3f3471ca43a2bd9b44475dc-23	特指问	保修多长？	保修时间:
7fcfe21cd3f3471ca43a2bd9b44475dc-25	特指问	待机时间	理论待机时间:
7fcfe21cd3f3471ca43a2bd9b44475dc-27	是非问	有高配置的手机吗	手机部件：【高】
7fcfe21cd3f3471ca43a2bd9b44475dc-29	陈述句	人气	人气:【高】
7fcfe21cd3f3471ca43a2bd9b44475dc-31	特指问	什么颜色的？	颜色:
7fcfe21cd3f3471ca43a2bd9b44475dc-33	陈述句	我要金色的那款	颜色:【金】
7fcfe21cd3f3471ca43a2bd9b44475dc-35	陈述句	我买金色的那款	颜色:【金】
7fcfe21cd3f3471ca43a2bd9b44475dc-37	特指问	内存多少？	RAM容量:
7fcfe21cd3f3471ca43a2bd9b44475dc-41	陈述句	CPU频率	CPU频率:
7fcfe21cd3f3471ca43a2bd9b44475dc-43	特指问	保修多少？	保修时间:
83ae8e2845c4440e92932d14097ec9ec-1	陈述句	我想要3000元一下的手机，谢谢~	价格:【0,3000】
83ae8e2845c4440e92932d14097ec9ec-3	陈述句	我对品牌没有要求的	品牌:随便
83ae8e2845c4440e92932d14097ec9ec-5	陈述句	比ipone6 plus小一点吧	屏幕尺寸：【比Iphone 6p 小】
83ae8e2845c4440e92932d14097ec9ec-7	陈述句	那RAM容量是4G的呢？	RAM容量:【4G 】
83ae8e2845c4440e92932d14097ec9ec-13	陈述句	我希望有GPS功能的	导航：GPS 
83ae8e2845c4440e92932d14097ec9ec-15	陈述句	手掌大小可以了	屏幕尺寸：手掌大小
83ae8e2845c4440e92932d14097ec9ec-17	陈述句	之前那个吗？　我说得是RAM容量	RAM容量:
83ae8e2845c4440e92932d14097ec9ec-19	陈述句	这样啊，那你说说操作系统是 ＩＯＳ　的手机吧	操作系统:【IOS】
83ae8e2845c4440e92932d14097ec9ec-21	是非问	IOS没有吗	操作系统:【IOS】
83ae8e2845c4440e92932d14097ec9ec-23	是非问	IPONE都没有啊？	品牌:【苹果】;操作系统:【IOS】
83ae8e2845c4440e92932d14097ec9ec-25	是非问	这样吧 我想要这样的一台手机：1、价格小于3000元的，RAM内存为4G的，带有GPS功能的，操作系统是IOS的，请问有吗？	价格:【0,3000】;操作系统:【IOS】 ;RAM容量: 4G;主屏尺寸:【0.95,1.05】;基本功能: GPS
848b3c85194745b5acb148c241a23e23-3	特指问	前置摄像头像素高一点的手机有哪些	前置摄像头像素:【200,2147483647】
848b3c85194745b5acb148c241a23e23-5	陈述句	没有	品牌：随便
848b3c85194745b5acb148c241a23e23-7	陈述句	前置摄像头高、具有美颜功能的手机	前置摄像头像素:【495,2147483647】;手机特色: 美颜
