	Sentence_ID	Label	Sentence	Semantic_Info
279	33d34d1772854afd84cdcc1783e6e2bb-11	陈述句	1	主屏尺寸:【0.95,1.05】
280	33d34d1772854afd84cdcc1783e6e2bb-13	陈述句	5寸的屏幕	后置摄像头像素:【1235,1365】
281	33d34d1772854afd84cdcc1783e6e2bb-15	陈述句	1	主屏尺寸:【0.95,1.05】
282	33d34d1772854afd84cdcc1783e6e2bb-17	陈述句	5寸	主屏尺寸:【4.75,5.25】
283	33d34d1772854afd84cdcc1783e6e2bb-19	陈述句	1300万像素	后置摄像头像素:【1235,1365】
284	33e38c9fdfb04db9bd50fbe611be5627-1	陈述句	我想要一部屏幕为6英寸的手机	主屏尺寸:【5.7,6.3】
285	33e38c9fdfb04db9bd50fbe611be5627-3	陈述句	华为	品牌:【华为】
286	33e38c9fdfb04db9bd50fbe611be5627-5	特指问	摄像头怎样的	后置摄像头像素:
287	33e38c9fdfb04db9bd50fbe611be5627-7	特指问	价格多少	价格:
288	348a9e0329ae40faa15fe8a56e2f4190-1	陈述句	你好 来一台老人家用的手机	使用对象:【老人】
289	348a9e0329ae40faa15fe8a56e2f4190-3	正反问	大屏的有不？	主屏尺寸:【5,2147483647】
290	348a9e0329ae40faa15fe8a56e2f4190-5	陈述句	主屏尺寸	主屏尺寸:【5,2147483647】
291	348a9e0329ae40faa15fe8a56e2f4190-7	陈述句	金立吧	品牌:【金立】
292	348a9e0329ae40faa15fe8a56e2f4190-9	是非问	适合老人吗	使用对象:【老人】
293	35ecf084d5e84eaf81fdeb8db4885bc0-1	陈述句	我要4000元以下的手机	价格:【0,4000】
294	35ecf084d5e84eaf81fdeb8db4885bc0-3	陈述句	苹果	品牌:【苹果】
295	35ecf084d5e84eaf81fdeb8db4885bc0-5	特指问	它的续航能力怎样？	电池续航:
296	35ecf084d5e84eaf81fdeb8db4885bc0-7	特指问	它最近销量如何？	销售量:
297	35ecf084d5e84eaf81fdeb8db4885bc0-9	特指问	好吧，那么有什么优惠呢？	优惠:
298	369bd59a614b4122a27d1ab10412b971-3	是非问	可以从价格说起吗	价格:
299	369bd59a614b4122a27d1ab10412b971-5	陈述句	我要买3000元以上的手机	价格:【3000,2147483647】
300	369bd59a614b4122a27d1ab10412b971-7	陈述句	三星，华为	品牌:【三星】【华为】
301	369bd59a614b4122a27d1ab10412b971-9	陈述句	三星吧	品牌:【三星】
302	369bd59a614b4122a27d1ab10412b971-11	陈述句	4寸以上的	主屏尺寸:【4,2147483647】
303	369bd59a614b4122a27d1ab10412b971-13	陈述句	800万以上	后置摄像头像素:【800,2147483647】
304	369bd59a614b4122a27d1ab10412b971-15	正反问	是不是安卓系统的	操作系统:【安卓】
305	369bd59a614b4122a27d1ab10412b971-17	特指问	它的RAM内存多大	RAM容量:
306	36f6968d00d945b78342a4786ff5995d-1	特指问	哪些手机是比较适合玩游戏的？	产品特色:游戏
307	36f6968d00d945b78342a4786ff5995d-3	陈述句	IPhone	型号:【IPhone】
308	36f6968d00d945b78342a4786ff5995d-5	特指问	哪些手机玩游戏是比较流畅的？	感应器类型:
309	36f6968d00d945b78342a4786ff5995d-7	特指问	支持重力感应的手机有哪些？	感应器类型:【重力】;感应器类型:【重力】
310	36f6968d00d945b78342a4786ff5995d-9	特指问	这款手机多少钱	价格:
311	36f6968d00d945b78342a4786ff5995d-11	是非问	支持WLAN吗？	WLAN:【支持WLAN】
312	36f6968d00d945b78342a4786ff5995d-13	特指问	那耳机插孔类型是哪种？	耳机插孔类型:
313	36f6968d00d945b78342a4786ff5995d-15	正反问	这个手机有没有赠品？	赠品:
314	36f6968d00d945b78342a4786ff5995d-21	特指问	苹果手机的后摄像头是多少？	品牌:【苹果】;后置摄像头像素:
315	36f6968d00d945b78342a4786ff5995d-23	陈述句	5000以内	价格:【0,5000】
316	37a9986290fc4a32b18847e4b8578c0e-1	是非问	小辣椒LA3有吗	品牌:【小辣椒】;型号:【LA3】
317	37a9986290fc4a32b18847e4b8578c0e-3	特指问	这款手机好用吗	优点:;缺点:
318	37a9986290fc4a32b18847e4b8578c0e-5	陈述句	小辣椒	品牌:【小辣椒】
319	37a9986290fc4a32b18847e4b8578c0e-7	陈述句	型号LA3的	型号:【LA3】
320	37a9986290fc4a32b18847e4b8578c0e-9	特指问	像素怎么样	后置摄像头像素: ;前置摄像头像素:
321	37a9986290fc4a32b18847e4b8578c0e-11	陈述句	前置	前置摄像头像素:
322	37a9986290fc4a32b18847e4b8578c0e-13	陈述句	CPU呢	CPU型号: ;CPU频率:
323	37a9986290fc4a32b18847e4b8578c0e-15	陈述句	频率	CPU频率:
324	37a9986290fc4a32b18847e4b8578c0e-17	陈述句	COU频率	CPU频率:
325	37a9986290fc4a32b18847e4b8578c0e-19	陈述句	小辣椒LA3	品牌:【小辣椒】;型号:【LA3】
326	37a9986290fc4a32b18847e4b8578c0e-21	特指问	这款手机CPU频率多大	CPU频率:
327	37a9986290fc4a32b18847e4b8578c0e-23	特指问	尺寸呢	主屏尺寸:
328	37a9986290fc4a32b18847e4b8578c0e-25	特指问	外观什么颜色的	颜色:
329	37a9986290fc4a32b18847e4b8578c0e-27	特指问	有什么颜色的	颜色:
330	3959504bca1a4dbfbd947d0ff57d2996-3	陈述句	小米	品牌:【小米】
331	3959504bca1a4dbfbd947d0ff57d2996-5	陈述句	1200一下	价格:【1140,1260】
332	3959504bca1a4dbfbd947d0ff57d2996-7	陈述句	1200以下	价格:【0,1200】
333	3959504bca1a4dbfbd947d0ff57d2996-9	陈述句	5寸左右	主屏尺寸:【4,6】
334	3959504bca1a4dbfbd947d0ff57d2996-11	陈述句	500万就够了	后置摄像头像素:【475,525】
335	3959504bca1a4dbfbd947d0ff57d2996-13	陈述句	800万吧	后置摄像头像素:【760,840】
336	3959504bca1a4dbfbd947d0ff57d2996-15	特指问	它的价格是多少	价格:
337	3959504bca1a4dbfbd947d0ff57d2996-17	特指问	你能说说它的配置吗	手机部件:
338	3959504bca1a4dbfbd947d0ff57d2996-19	特指问	内存多大	RAM容量:
339	39d3074e9fe5435891e026edceaa487e-1	是非问	配置比较高的手机有吗	手机部件:【高】
340	39d3074e9fe5435891e026edceaa487e-5	陈述句	是手机配置	手机部件:
341	39d3074e9fe5435891e026edceaa487e-7	陈述句	三星	品牌:【三星】
342	39d3074e9fe5435891e026edceaa487e-9	陈述句	没有	价格:【没有要求】
343	39d3074e9fe5435891e026edceaa487e-11	陈述句	可以玩手机游戏的	产品特点:【手游】
344	39d3074e9fe5435891e026edceaa487e-13	陈述句	比较便宜的	价格:【0,2000】
345	39d3074e9fe5435891e026edceaa487e-15	陈述句	比较大的	主屏尺寸:【5,2147483647】
346	39d3074e9fe5435891e026edceaa487e-17	陈述句	比较高的	后置摄像头像素:【495,2147483647】
347	39d3074e9fe5435891e026edceaa487e-19	特指问	这款手机多少钱	价格:
348	3abe36c109d14c89998e20443c19c437-1	正反问	有没有像素高一点的手机	后置摄像头像素:【800,2147483647】
349	3abe36c109d14c89998e20443c19c437-3	陈述句	前置摄像头像素越高越好	前置摄像头像素:【495,2147483647】
350	3abe36c109d14c89998e20443c19c437-5	陈述句	品牌无所谓	品牌:【无所谓】
351	3abe36c109d14c89998e20443c19c437-7	陈述句	价钱都可以	价格:【都可以】
352	3abe36c109d14c89998e20443c19c437-9	陈述句	都可以	主屏尺寸:【2.47,8.4】
353	3abe36c109d14c89998e20443c19c437-11	特指问	这款摄像头像素多大	后置摄像头像素:
354	3abe36c109d14c89998e20443c19c437-13	是非问	这款有美颜功能吗	拍摄特色:【美颜】
355	3ef99efa42384f3199d85012d1ce7b6e-3	陈述句	我想要三星手机	品牌:【三星】
356	3ef99efa42384f3199d85012d1ce7b6e-5	陈述句	5000左右的都行	价格:【4000,6000】
357	3ef99efa42384f3199d85012d1ce7b6e-7	陈述句	越大越好	主屏尺寸:【5,2147483647】
358	3ef99efa42384f3199d85012d1ce7b6e-9	陈述句	这个没要求	后置摄像头像素:【没要求】
359	3ef99efa42384f3199d85012d1ce7b6e-11	陈述句	800万以上	后置摄像头像素:【800,2147483647】
360	3ef99efa42384f3199d85012d1ce7b6e-13	特指问	这部多少钱啊	价格:
361	3ef99efa42384f3199d85012d1ce7b6e-15	是非问	是双核的吗	CPU核数:【2,2】
362	3ef99efa42384f3199d85012d1ce7b6e-17	特指问	那么是多少核的	CPU核数:
363	3ef99efa42384f3199d85012d1ce7b6e-23	陈述句	我要买三星N9106那部	品牌:【三星】;型号:【N9106】
364	3ef99efa42384f3199d85012d1ce7b6e-25	陈述句	我要买三星N910W	品牌:【三星】;型号:【N910W】
365	3ef99efa42384f3199d85012d1ce7b6e-27	陈述句	我要买三星N9106W那部	品牌:【三星】;型号:【N9106W】
366	3feb3ded6abd413abb6853fa4fedb6a5-1	陈述句	小米	品牌:【小米】
367	3feb3ded6abd413abb6853fa4fedb6a5-3	陈述句	2000元左右吧	价格:【1600,2400】
368	3feb3ded6abd413abb6853fa4fedb6a5-5	特指问	这款手机屏幕多大	主屏尺寸:
369	3feb3ded6abd413abb6853fa4fedb6a5-7	特指问	后置摄像头像素是多少	后置摄像头像素:
370	3feb3ded6abd413abb6853fa4fedb6a5-9	陈述句	后置	后置摄像头像素:
371	40482419f2b24251833fc095490cbcdf-1	是非问	美颜相机有吗	拍摄特色:【美颜】
372	40482419f2b24251833fc095490cbcdf-3	陈述句	小米	品牌:【小米】
373	40482419f2b24251833fc095490cbcdf-5	陈述句	都可以	价格:【660.25,2925.3】
374	40482419f2b24251833fc095490cbcdf-7	陈述句	大屏幕可以自拍的	主屏尺寸:【5,2147483647】
375	40482419f2b24251833fc095490cbcdf-9	陈述句	高要求	后置摄像头像素:【495,2147483647】
376	407c1f1decdf4f2b9710bdb283f9c415-3	陈述句	我要4000元左右的	价格:【3200,4800】
377	407c1f1decdf4f2b9710bdb283f9c415-5	陈述句	三星	品牌:【三星】
378	407c1f1decdf4f2b9710bdb283f9c415-7	陈述句	所有钱	价格:
379	407c1f1decdf4f2b9710bdb283f9c415-9	特指问	多少钱	价格:
380	407c1f1decdf4f2b9710bdb283f9c415-11	特指问	多少寸	主屏尺寸:
381	407c1f1decdf4f2b9710bdb283f9c415-13	陈述句	前置摄像头	前置摄像头像素:
382	407c1f1decdf4f2b9710bdb283f9c415-15	陈述句	后置摄像头	RAM容量:【3686,4505】
383	42cbebef061b4b9ebac8a16877abf566-1	陈述句	想给家里老人买部手机	使用对象:【老人】
384	42cbebef061b4b9ebac8a16877abf566-3	陈述句	就那种适合老年人用的	使用对象:【老人】
385	42cbebef061b4b9ebac8a16877abf566-5	正反问	嗯嗯，那字体超大的有没有	主屏尺寸:【5,2147483647】
386	42cbebef061b4b9ebac8a16877abf566-7	陈述句	华为的吧	品牌:【华为】
387	42cbebef061b4b9ebac8a16877abf566-9	陈述句	便宜点就好，不要超过1500吧	价格:【0,1500】
388	42cbebef061b4b9ebac8a16877abf566-13	特指问	扩展容量多少呢	最大拓展容量:
389	42cbebef061b4b9ebac8a16877abf566-15	陈述句	不用后置摄像头啦	后置摄像头像素:【无所谓】
390	434e837399334945abcce86b648272d9-3	是非问	有人气高一点的手机吗	平均月销量:【高】
391	434e837399334945abcce86b648272d9-5	正反问	有没有比较热门的手机	人气：【高】
392	434e837399334945abcce86b648272d9-7	陈述句	推荐一下3000元左右的手机	价格:【2400,3600】
393	434e837399334945abcce86b648272d9-9	特指问	这款手机屏幕多大	主屏尺寸:
394	434e837399334945abcce86b648272d9-11	是非问	人气高吗	人气：【高】
395	434e837399334945abcce86b648272d9-13	陈述句	质保时间要一年左右	质保时间:
396	434e837399334945abcce86b648272d9-15	陈述句	三星	品牌:【三星】
397	434e837399334945abcce86b648272d9-17	陈述句	5寸	主屏尺寸:【4.75,5.25】
398	434e837399334945abcce86b648272d9-19	陈述句	随便	后置摄像头:【随便】
399	434e837399334945abcce86b648272d9-21	特指问	价格是多少	价格:
400	46ce69df4ef746049df8c8db062dafe6-1	选择问	努比亚X6好还是华为G7-TL00好？	品牌:【努比亚】【华为】;型号:【X6】【G7-TL00】
401	46ce69df4ef746049df8c8db062dafe6-3	特指问	努力亚X6内存多少	品牌:【努比亚】型号:【X6】;RAM容量:
402	46ce69df4ef746049df8c8db062dafe6-5	特指问	GT-LT00呢	型号:【GT-LT00】;RAM容量:
403	46ce69df4ef746049df8c8db062dafe6-7	特指问	华为GT-LT00内存多少？	品牌:【华为】;型号:【GT-LT00】;RAM容量:
404	46ce69df4ef746049df8c8db062dafe6-9	是非问	只有努比亚X6吗	品牌:【努比亚】;型号:【X6】
405	46ce69df4ef746049df8c8db062dafe6-11	特指问	价格多少	价格:
406	46ce69df4ef746049df8c8db062dafe6-13	陈述句	38000	价格:【36100,39900】
407	46ce69df4ef746049df8c8db062dafe6-15	特指问	CPU频率多少	CPU频率:
408	46ce69df4ef746049df8c8db062dafe6-17	特指问	电池容量多少	电池容量:
409	46ce69df4ef746049df8c8db062dafe6-19	特指问	保修多久	保修时间:
410	46ce69df4ef746049df8c8db062dafe6-21	陈述句	理论待机时间	理论待机时间:【401,2147483647】
411	46ce69df4ef746049df8c8db062dafe6-27	陈述句	我要买努力亚X6	品牌:【努比亚】型号:【X6】
412	48d14315a8034a1abaf0011c2880add0-3	陈述句	我要4G网络的手机	网络制式:【4g】
413	48d14315a8034a1abaf0011c2880add0-5	陈述句	网络	网络制式:【4g】
414	48d14315a8034a1abaf0011c2880add0-7	陈述句	支持4G网络	网络制式:【4g】
415	48d14315a8034a1abaf0011c2880add0-9	陈述句	A8-F1	型号:【A8-F1】
416	48d14315a8034a1abaf0011c2880add0-11	是非问	支持4G网络吗	网络制式:【4g】
417	48d14315a8034a1abaf0011c2880add0-13	陈述句	我想用买一台4G手机	网络制式:【4g】
418	491864429122480aaf966f07112e8fa4-1	陈述句	我要买4000元以上的手机	价格:【4000,2147483647】
419	491864429122480aaf966f07112e8fa4-3	陈述句	三星	品牌:【三星】
420	491864429122480aaf966f07112e8fa4-5	陈述句	5	主屏尺寸:【4.75,5.25】
421	491864429122480aaf966f07112e8fa4-7	陈述句	颜色	颜色:
422	491864429122480aaf966f07112e8fa4-9	陈述句	星钻黑	颜色:【黑】
423	491864429122480aaf966f07112e8fa4-11	特指问	内存多少	RAM容量:
424	491864429122480aaf966f07112e8fa4-13	特指问	CPU频率多少	CPU频率:
425	491864429122480aaf966f07112e8fa4-15	陈述句	电池容量	电池容量:
426	491864429122480aaf966f07112e8fa4-17	陈述句	操作系统	操作系统:
427	491864429122480aaf966f07112e8fa4-19	陈述句	前置摄像头像素	前置摄像头像素:
428	491864429122480aaf966f07112e8fa4-21	陈述句	后置摄像头像素	后置摄像头像素: 
429	491864429122480aaf966f07112e8fa4-23	陈述句	前置摄像头像素	前置摄像头像素:
430	4987e706370645ac85bab897256d2dcb-1	陈述句	我非常喜欢小米	品牌:【小米】
431	4987e706370645ac85bab897256d2dcb-3	陈述句	都可以 别太贵	价格:【660.25,2925.3】
432	4987e706370645ac85bab897256d2dcb-5	特指问	什么型号	型号:
433	4987e706370645ac85bab897256d2dcb-7	陈述句	那我要s	型号:【s】
434	4987e706370645ac85bab897256d2dcb-9	陈述句	1199	价格:【1139.05,1258.95】
435	4987e706370645ac85bab897256d2dcb-11	特指问	那1s多少钱	型号:【1s】;价格:
436	4d4182a3170c4d66ba6b914d16f728ce-1	正反问	有没有那些适合自拍的手机	拍摄特色:【自拍】
437	4d4182a3170c4d66ba6b914d16f728ce-3	陈述句	就是 有前置摄像头的	前置摄像头像素:
438	4d4182a3170c4d66ba6b914d16f728ce-5	陈述句	三星吧	品牌:【三星】
439	4d4182a3170c4d66ba6b914d16f728ce-7	陈述句	3000	价格:【2850,3150】
440	4d4182a3170c4d66ba6b914d16f728ce-9	陈述句	越大越好吧	主屏尺寸:【大】
441	4d4182a3170c4d66ba6b914d16f728ce-11	陈述句	越大越好啦	后置摄像头像素:【大】
442	4d4182a3170c4d66ba6b914d16f728ce-13	是非问	就是那个 有美颜功能吗？	拍摄特色:【美颜】
443	4e3fed39d0604dcdbeef3dd9e95cae30-1	正反问	有没有便宜点的手机	价格:【0,2315.25】
444	4e3fed39d0604dcdbeef3dd9e95cae30-3	陈述句	小米	品牌:【小米】
445	4e3fed39d0604dcdbeef3dd9e95cae30-5	陈述句	4寸	主屏尺寸:【3.8,4.2】
446	4e3fed39d0604dcdbeef3dd9e95cae30-7	陈述句	那就4.7寸吧	主屏尺寸:【4.465,4.935】
447	4e3fed39d0604dcdbeef3dd9e95cae30-9	陈述句	这个多少都行	后置摄像头像素:【都行】
448	4e3fed39d0604dcdbeef3dd9e95cae30-11	特指问	这个多少钱呢	价格:
449	4e5ffafe838d410e9efc549f4390e182-3	是非问	国产的吧，小辣椒的有吗	品牌:【小辣椒】
450	4e5ffafe838d410e9efc549f4390e182-5	特指问	嗯，小辣椒的有什么推荐	品牌:【小辣椒】
451	4e5ffafe838d410e9efc549f4390e182-7	特指问	这款的价格是多少	价格:
452	4e5ffafe838d410e9efc549f4390e182-9	特指问	屏幕尺寸呢	主屏尺寸:
453	4e5ffafe838d410e9efc549f4390e182-11	特指问	摄像头像素呢	后置摄像头像素:
454	4e5ffafe838d410e9efc549f4390e182-13	正反问	还有没价格更高的	价格:【599,2147483647】
455	4e5ffafe838d410e9efc549f4390e182-15	陈述句	5寸	主屏尺寸:【4.75,5.25】
456	4fdd9033f6a2432aa3b468b4a53eba52-1	陈述句	小米	品牌:【小米】
457	4fdd9033f6a2432aa3b468b4a53eba52-3	陈述句	都可以	价格:【】
458	4fdd9033f6a2432aa3b468b4a53eba52-5	陈述句	5寸吧	主屏尺寸:【4.75，5.25】
459	4fdd9033f6a2432aa3b468b4a53eba52-7	陈述句	500万	后置摄像头像素:【475,525】
460	4fdd9033f6a2432aa3b468b4a53eba52-9	陈述句	1300万	后置摄像头像素:【1235,1365】
461	4ff6d90d5ac34e09a566a1a9973d8898-1	正反问	有没有价格4000以上的手机	价格:【4000,2147483647】
462	4ff6d90d5ac34e09a566a1a9973d8898-3	是非问	有更贵的吗	价格:【2000,2147483647】
463	4ff6d90d5ac34e09a566a1a9973d8898-5	陈述句	那还是5188的吧	价格:【4928.6,5447.4】
464	4ff6d90d5ac34e09a566a1a9973d8898-7	陈述句	品牌都可以，好用就行	品牌:【】
465	4ff6d90d5ac34e09a566a1a9973d8898-9	特指问	这款三星怎么样	品牌:【三星】
466	4ff6d90d5ac34e09a566a1a9973d8898-11	特指问	三星Galaxy S6怎么样	品牌:【三星】;型号:【Galaxy】【S6】;优点:;缺点:
467	4ff6d90d5ac34e09a566a1a9973d8898-13	特指问	5188元是哪款手机	价格:【4928.6,5447.4】
468	4ff6d90d5ac34e09a566a1a9973d8898-15	特指问	它的配置怎么样	手机部件:
469	4ff6d90d5ac34e09a566a1a9973d8898-17	陈述句	后置摄像头	后置摄像头像素:
470	4ff6d90d5ac34e09a566a1a9973d8898-21	特指问	是什么颜色的	颜色:
471	4ff6d90d5ac34e09a566a1a9973d8898-23	是非问	黑钻黑色的有吗	颜色:【黑】
472	5087be0eccbb4f3f8f7a696c704a9886-1	陈述句	我要买贵的苹果手机	价格:【2000,2147483647】;品牌:【苹果】
473	5087be0eccbb4f3f8f7a696c704a9886-3	特指问	多大都行	主屏尺寸:
474	5087be0eccbb4f3f8f7a696c704a9886-5	是非问	iphone6有吗	品牌:【苹果】;主屏尺寸:【5.7,6.3】
475	5087be0eccbb4f3f8f7a696c704a9886-7	特指问	没有iphone手机嘛	品牌:【苹果】
476	5087be0eccbb4f3f8f7a696c704a9886-9	陈述句	都可以啊	后置摄像头像素:【0,2147483647】
477	5087be0eccbb4f3f8f7a696c704a9886-11	特指问	多少钱	价格:
478	50f8db3a1c54453ea13bc7aa4fe06164-1	陈述句	我想买小辣椒LA3	品牌:【小辣椒】;型号:【LA3】
479	50f8db3a1c54453ea13bc7aa4fe06164-3	特指问	价格是多少	价格:
480	50f8db3a1c54453ea13bc7aa4fe06164-5	特指问	主屏多大	主屏尺寸:
481	50f8db3a1c54453ea13bc7aa4fe06164-7	是非问	是4核手机吗	CPU核数:【4,4】
482	50f8db3a1c54453ea13bc7aa4fe06164-9	是非问	支持4G网络吗	网络制式:【4g】
483	50f8db3a1c54453ea13bc7aa4fe06164-11	特指问	主屏分辨率是多少	主屏分辨率:
484	51c8f0d225da43e9b5786241c2e85ea7-1	特指问	努比亚x6怎样	品牌:【努比亚】;型号:【X6】;优点:;缺点:
485	51c8f0d225da43e9b5786241c2e85ea7-3	特指问	华为g7-tl00怎样	品牌:【华为】;型号:【g7-tl00】;优点:;缺点:
486	51c8f0d225da43e9b5786241c2e85ea7-5	特指问	华为g7-tl00配置怎样	品牌:【华为】;型号:【g7-tl00】;手机部件:
487	51c8f0d225da43e9b5786241c2e85ea7-7	选择问	华为G7-TL00与努比亚x6哪个好	品牌:【华为】【努比亚】;型号:【G7-TL00】【x6】
488	51c8f0d225da43e9b5786241c2e85ea7-9	选择问	努比亚x6与华为G7-TL00哪个好	品牌:【努比亚】【华为】;型号:【x6】【G7-TL00】
489	51c8f0d225da43e9b5786241c2e85ea7-15	特指问	华为G7-TL00与努比亚x6哪个好	品牌:【华为】【努比亚】;型号:【G7-TL00】【x6】
490	52af4dc76be7406a9e21702f718a24ad-1	正反问	你这里有没有小米手机卖	品牌:【小米】
491	52af4dc76be7406a9e21702f718a24ad-3	陈述句	2000以下的吧	主屏尺寸:【0,2000】
492	52af4dc76be7406a9e21702f718a24ad-5	陈述句	2000元以下的	价格:【0,2000】
493	52af4dc76be7406a9e21702f718a24ad-7	陈述句	这个随便	后置摄像头像素:【0,2147483647】
494	52af4dc76be7406a9e21702f718a24ad-9	特指问	这部具体多少钱	价格:
495	52dae47c1e1743db8f3927aae7d7e81a-1	陈述句	我想要配置高的手机	手机部件: 【高】
496	52dae47c1e1743db8f3927aae7d7e81a-3	陈述句	配置	手机部件: 【高】
497	52dae47c1e1743db8f3927aae7d7e81a-5	陈述句	CPU核数高的	CPU核数:【高】
498	52dae47c1e1743db8f3927aae7d7e81a-7	陈述句	iPhone	品牌:【苹果】
499	52dae47c1e1743db8f3927aae7d7e81a-9	特指问	多少钱呢	价格:
500	52dae47c1e1743db8f3927aae7d7e81a-11	是非问	适合打游戏吗	产品特点:【手游】
501	565718dbefd74b3f853037852998840c-1	特指问	苹果手机怎样	品牌:【苹果】;优点:;缺点:
502	565718dbefd74b3f853037852998840c-3	陈述句	7000元以内吧	价格:【0,7000】
503	565718dbefd74b3f853037852998840c-5	陈述句	4.7寸	主屏尺寸:【4.465,4.935】
504	565718dbefd74b3f853037852998840c-7	陈述句	随便吧	后置摄像头像素:【0,2147483647】
505	565718dbefd74b3f853037852998840c-9	特指问	这个具体多少钱	价格:
506	565718dbefd74b3f853037852998840c-11	是非问	可以降价的吗？	优惠:【降价】
507	565718dbefd74b3f853037852998840c-13	正反问	有没有像素更高点的	后置摄像头像素:【800,2147483647】;前置摄像头像素:【800,2147483647】
508	565718dbefd74b3f853037852998840c-15	陈述句	前置摄像头	前置摄像头像素:【800,2147483647】
509	565718dbefd74b3f853037852998840c-21	陈述句	苹果	品牌:【苹果】
510	565718dbefd74b3f853037852998840c-23	陈述句	800万	后置摄像头像素:【760,840】
511	5812260cbad3405b8cce4141c53cf2a2-1	陈述句	我要价格4000元以下的手机	价格:【0,4000】
512	5812260cbad3405b8cce4141c53cf2a2-3	陈述句	任何品牌都可以	品牌:【都可以】
513	5812260cbad3405b8cce4141c53cf2a2-5	陈述句	都可以	主屏尺寸:【都可以】
514	5812260cbad3405b8cce4141c53cf2a2-7	陈述句	主屏尺寸要4.5寸以上	主屏尺寸:【4.5,2147483647】
515	5812260cbad3405b8cce4141c53cf2a2-9	特指问	有什么推荐呢	候选手机:【推荐】
516	5812260cbad3405b8cce4141c53cf2a2-11	陈述句	我要最近人气比较高的手机	人气:【高】
517	5812260cbad3405b8cce4141c53cf2a2-13	陈述句	我要4000元以下的手机	价格:【0,4000】
518	592f9925bdab438eb8d562da37203928-1	陈述句	要那些支持4G网络的	网络制式:【4G】
519	592f9925bdab438eb8d562da37203928-3	陈述句	我说的网络制式	网络制式:【4G】
520	592f9925bdab438eb8d562da37203928-5	陈述句	华为 没说的	品牌:【华为】
521	592f9925bdab438eb8d562da37203928-7	陈述句	3000以下 必须的	价格:【0,3000】
522	592f9925bdab438eb8d562da37203928-9	陈述句	6寸不解释	主屏尺寸:【5.7,6.3】
523	595d7fed608841628de089ef37f5cd12-1	陈述句	我要前置摄像头像素比较高的手机	后置摄像头像素:【495,2147483647】
524	595d7fed608841628de089ef37f5cd12-3	陈述句	华为	品牌:【华为】
525	595d7fed608841628de089ef37f5cd12-5	陈述句	3000左右	价格:【2400,3600】
526	595d7fed608841628de089ef37f5cd12-7	特指问	它的前置摄像头像素是多少？	前置摄像头像素
527	595d7fed608841628de089ef37f5cd12-9	正反问	有没有一些前置摄像像素更高的手机？	前置摄像头像素:【 >800】
528	595d7fed608841628de089ef37f5cd12-13	正反问	这款手机有没有美颜功能?	产品特点：【美颜】
529	596694792c4543758fa7c0fc8093773d-3	陈述句	iPhone	品牌:【苹果】
530	596694792c4543758fa7c0fc8093773d-5	陈述句	5000元以下	价格:【0,5000】
531	596694792c4543758fa7c0fc8093773d-7	陈述句	5寸	主屏尺寸:【4.75,5.25】
532	596694792c4543758fa7c0fc8093773d-9	陈述句	4.7寸	主屏尺寸:【4.465,4.935】
533	596694792c4543758fa7c0fc8093773d-11	特指问	多少钱	价格:
534	596694792c4543758fa7c0fc8093773d-13	特指问	后置摄像头像素是多少	后置摄像头像素
535	596694792c4543758fa7c0fc8093773d-15	特指问	前置摄像头像素是多少	前置摄像头像素
536	596694792c4543758fa7c0fc8093773d-17	是非问	支持WIFI吗？	WIFI热点:
537	596694792c4543758fa7c0fc8093773d-19	特指问	重力感应呢？	感应器类型:【重力】
538	596694792c4543758fa7c0fc8093773d-21	是非问	支持重力感应吗？	感应器类型:【重力】
539	596694792c4543758fa7c0fc8093773d-23	正反问	有没有赠品呢？	赠品:
540	5f837e36e5aa482c88043139a48e7a53-1	陈述句	我想买便宜一点的手机	价格:【0,2000】
541	5f837e36e5aa482c88043139a48e7a53-3	陈述句	三星	品牌:【三星】
542	5f837e36e5aa482c88043139a48e7a53-5	陈述句	随便	主屏尺寸:【2.66,6.3】
543	5f837e36e5aa482c88043139a48e7a53-7	陈述句	500万左右	后置摄像头像素:【400,600】
544	5f837e36e5aa482c88043139a48e7a53-9	特指问	价格是多少	价格:
545	5f837e36e5aa482c88043139a48e7a53-11	是非问	可以保修吗	保修政策:【保修】
546	5f837e36e5aa482c88043139a48e7a53-13	特指问	主屏分辨率是多少	主屏分辨率:
547	63cc5fb85aec47c19d9532e7d3b0ff47-1	陈述句	我要一款价格比较便宜的手机	价格:【0,2000】
548	63cc5fb85aec47c19d9532e7d3b0ff47-3	陈述句	品牌方面没有要求	品牌:
549	63cc5fb85aec47c19d9532e7d3b0ff47-5	陈述句	5寸以上	主屏尺寸:【5,2147483647】
550	63cc5fb85aec47c19d9532e7d3b0ff47-7	陈述句	对后置摄像头像素没有要求	后置摄像头像素: 随便
551	63cc5fb85aec47c19d9532e7d3b0ff47-9	陈述句	主屏分辨率	主屏分辨率
552	63cc5fb85aec47c19d9532e7d3b0ff47-11	陈述句	500万像素	后置摄像头像素:【475,525】
553	63cc5fb85aec47c19d9532e7d3b0ff47-13	正反问	有没有一些主屏尺寸更大的手机	主屏尺寸: 【5,2147483647】
554	63cc5fb85aec47c19d9532e7d3b0ff47-15	陈述句	那好吧，我要就三星I9118了	品牌:【三星】;型号:【I9118】
555	641148b45e2e462c886e55654d909fcf-1	正反问	有没有4G的手机	网络制式:【4G】
